From,To,Seconds,Meters
CMIS,SCLE,957,20119
CMIS,GREE,2223,48165
CMIS,GGMC,1518,33446
CMIS,HVCC,1599,36040
CMIS,UCIM,1430,31636
CMIS,MANO,1528,30647
CMIS,COVI,911,9919
CMIS,WAMC,2183,48328
CMIS,EDNA,1646,34336
CMIS,LHAB,2566,54186
CMIS,PALM,683,7551
CMIS,HSOU,1078,24673
CMIS,WAEC,2221,48642
CMIS,BVCC,1938,41430
CMIS,TOWN,1379,29538
CMIS,SCOA,1270,18878
CMIS,CVSB,2027,46058
CMIS,LAKE,734,6870
CMIS,LPIH,2101,49617
CMIS,TUSH,1203,23662
CMIS,PACI,1574,34647
CMIS,BGSJ,841,14011
CMIS,HELP,1835,39371
CMIS,BGYL,2010,45169
CMIS,COLL,1193,28524
CMIS,GGCH,1800,40099
CMIS,CMIS,0,0
CMIS,KINB,2087,48322
CMIS,KINO,1280,30810
CMIS,STAN,1676,40507
CMIS,KINW,1857,39491
CMIS,CVLH,632,6164
CMIS,SJUD,2285,47043
CMIS,FPCC,1332,28194
CMIS,ANHC,2159,48184
CMIS,FLAG,1519,31685
CMIS,CAPO,1038,21117
CMIS,GORD,1867,42171
CMIS,ATCC,2193,49072
CMIS,FVRH,1414,31528
CMIS,MISS,598,7689
CMIS,ROYL,1437,27318
CMIS,LEIS,1884,39674
CMIS,ACNC,2214,48704
CMIS,ALTA,1553,33572
CMIS,NNRC,1458,31300
CMIS,IRVR,773,14305
CMIS,WINA,2253,47910
CMIS,NSUB,1318,30332
CMIS,ALAM,2066,51332
CMIS,CMSA,1237,27246
CMIS,CHAP,1268,29260
CMIS,KNOT,2167,48825
CMIS,HBRI,1462,30546
CMIS,OCMM,1396,32284
CMIS,HSUB,1675,34860
CMIS,CMCH,1457,28339
CMIS,COCT,1918,36842
CMIS,WLNT,1742,36854
CMIS,SMMC,710,6302
CMIS,FOCC,1357,31226
CMIS,KAIA,1611,37556
CMIS,RGNT,1120,20787
CMIS,HVAL,1645,34686
CMIS,FREE,486,4729
CMIS,QUAK,1979,43801
CMIS,CARE,1269,26527
CMIS,VIVA,585,6325
CMIS,SCRT,1150,25361
CMIS,PREG,2525,53614
CMIS,SNMR,1777,39950
CMIS,EVER,2192,47764
CMIS,NEWO,1523,32014
CMIS,WMCS,1174,25364
CMIS,ORRH,1593,33958
CMIS,SEAC,1801,36628
CMIS,WMCA,1693,36779
CMIS,ELIZ,2230,48507
CMIS,PSUP,1537,31932
CMIS,CHOC,1345,31142
CMIS,COAS,1379,26801
CMIS,CVPL,1349,26638
CMIS,TERR,2162,47605
CMIS,CMLH,2725,55885
CMIS,PANA,2246,47859
CMIS,GPCC,1459,33053
CMIS,SJOS,1523,30038
CMIS,PLAC,2012,41177
CMIS,HBHO,1675,34860
CMIS,MESA,1419,30817
CMIS,BEAC,1763,37113
CMIS,LAMC,2076,51105
CMIS,BPNC,2098,47362
CMIS,PKVW,1755,38634
CMIS,WINF,2010,44353
CMIS,AMMC,1875,40474
CMIS,VICT,1215,28698
CMIS,AGBP,1982,46374
KINB,CSNC,1322,21043
KINB,HOAG,2023,41155
KINB,AGEN,1887,21515
KINB,LPAL,1094,16380
KINB,EXTW,1519,30638
KINB,PVIS,532,4683
KINB,SCLE,2628,64783
KINB,GREE,619,6513
KINB,GGMC,1137,21354
KINB,HVCC,1246,16944
KINB,UCIM,1028,18363
KINB,MANO,1736,30126
KINB,ORRH,1211,21866
KINB,WAMC,1690,20463
KINB,EDNA,1264,22244
KINB,LHAB,602,6300
KINB,PALM,2043,43747
KINB,HSOU,1289,26286
KINB,WAEC,1728,20777
KINB,BVCC,1536,20027
KINB,TOWN,1088,20722
KINB,SCOA,2940,63542
KINB,CVSB,1889,39417
KINB,LAKE,2135,45165
KINB,LPIH,1608,21752
KINB,TUSH,1394,26400
KINB,NNRC,1925,39852
KINB,BGSJ,2512,58674
KINB,HELP,1520,30601
KINB,BGYL,845,9578
KINB,COLL,1661,37076
KINB,GGCH,1419,28007
KINB,CMIS,2195,48471
KINB,KINB,0,0
KINB,KINO,1138,22075
KINB,STAN,1777,34254
KINB,KINW,1516,30582
KINB,CVLH,1997,44406
KINB,FPCC,1124,21836
KINB,ANHC,1666,20319
KINB,FLAG,1987,40237
KINB,CAPO,2709,65780
KINB,GORD,691,9084
KINB,ATCC,1700,21207
KINB,FVRH,1832,30089
KINB,MISS,2269,52352
KINB,ROYL,1794,26038
KINB,LEIS,1075,16244
KINB,ACNC,1721,20839
KINB,ALTA,1172,21480
KINB,PACI,1192,22555
KINB,IRVR,1820,37254
KINB,WINA,1868,21617
KINB,NSUB,1786,38885
KINB,ALAM,1891,42768
KINB,PLAC,828,9271
KINB,CHAP,1157,22601
KINB,KNOT,1675,20960
KINB,HBHO,2087,36905
KINB,HBRI,1274,23811
KINB,OCMM,1885,40895
KINB,MESA,1887,39369
KINB,CMCH,1574,27790
KINB,COCT,1482,22463
KINB,WLNT,1394,18742
KINB,SMMC,2075,44544
KINB,FOCC,1024,19474
KINB,KAIA,1003,17692
KINB,RGNT,1921,38913
KINB,HVAL,2125,37231
KINB,FREE,2080,44018
KINB,QUAK,1598,31709
KINB,CARE,1248,24122
KINB,VIVA,2015,44293
KINB,SCRT,1274,24288
KINB,PREG,643,6878
KINB,SNMR,1375,18547
KINB,EVER,588,6112
KINB,NEWO,1412,25355
KINB,WMCS,1290,25535
KINB,COVI,2502,52531
KINB,SEAC,2221,38432
KINB,WMCA,1133,17100
KINB,ELIZ,626,6855
KINB,PSUP,2005,40484
KINB,CHOC,1120,20078
KINB,COAS,1800,26107
KINB,CVPL,1814,26352
KINB,TERR,558,5954
KINB,CMLH,787,8426
KINB,PANA,1872,21668
KINB,GPCC,1077,20961
KINB,SJOS,1229,19520
KINB,CMSA,1726,35857
KINB,SJUD,691,6527
KINB,HSUB,2087,36905
KINB,BEAC,2199,38926
KINB,LAMC,1900,42541
KINB,BPNC,1595,18581
KINB,PKVW,861,13455
KINB,WINF,820,7688
KINB,AMMC,1136,16701
KINB,VICT,1683,37250
KINB,AGBP,1230,14458
KINO,CSNC,652,6874
KINO,HOAG,1273,24872
KINO,AGEN,1213,19197
KINO,LPAL,837,13613
KINO,EXTW,849,14357
KINO,PVIS,1153,20232
KINO,SCLE,1879,48424
KINO,GREE,1230,22062
KINO,GGMC,467,5073
KINO,HVCC,609,9978
KINO,UCIM,498,3783
KINO,MANO,1067,13846
KINO,COVI,1730,40218
KINO,WAMC,1250,18905
KINO,EDNA,595,5964
KINO,LHAB,1558,28518
KINO,PALM,1294,27389
KINO,HSOU,469,7671
KINO,WAEC,1246,19001
KINO,BVCC,947,15367
KINO,TOWN,129,1202
KINO,SCOA,2192,47183
KINO,CVSB,1220,23136
KINO,LAKE,1386,28807
KINO,LPIH,1110,23555
KINO,TUSH,639,10033
KINO,PACI,523,6275
KINO,BGSJ,1763,42315
KINO,HELP,850,14321
KINO,BGYL,1132,21896
KINO,COLL,911,20793
KINO,GGCH,750,11727
KINO,CMIS,1446,32113
KINO,KINB,1094,22219
KINO,KINO,0,0
KINO,STAN,1107,17974
KINO,KINW,847,14302
KINO,CVLH,1248,28048
KINO,SJUD,1292,20940
KINO,FPCC,454,3801
KINO,ANHC,1168,22121
KINO,FLAG,1237,23953
KINO,CAPO,1960,49422
KINO,GORD,874,16069
KINO,ATCC,1202,23010
KINO,FVRH,1163,13808
KINO,MISS,1521,35993
KINO,ROYL,1076,9595
KINO,LEIS,893,13611
KINO,ACNC,1221,18981
KINO,ALTA,502,5200
KINO,NNRC,1175,23568
KINO,IRVR,1071,20896
KINO,WINA,1227,19250
KINO,NSUB,1036,22601
KINO,ALAM,1222,26488
KINO,CMSA,976,19574
KINO,CHAP,390,5986
KINO,KNOT,1177,22763
KINO,HBRI,475,3337
KINO,OCMM,1135,24611
KINO,HSUB,1418,20624
KINO,CMCH,838,9547
KINO,COCT,855,11008
KINO,WLNT,752,10791
KINO,SMMC,1326,28185
KINO,FOCC,147,934
KINO,KAIA,733,14283
KINO,RGNT,1171,22630
KINO,HVAL,1456,20950
KINO,FREE,1331,27659
KINO,QUAK,928,15428
KINO,CARE,428,5507
KINO,VIVA,1267,27934
KINO,SCRT,507,7829
KINO,PREG,1534,27551
KINO,SNMR,786,13888
KINO,EVER,1199,21661
KINO,NEWO,645,8741
KINO,WMCS,470,6920
KINO,ORRH,542,5586
KINO,SEAC,1551,22152
KINO,WMCA,702,10717
KINO,ELIZ,1237,22405
KINO,PSUP,1255,24200
KINO,CHOC,60,323
KINO,COAS,1082,9664
KINO,CVPL,937,15626
KINO,TERR,1169,21503
KINO,CMLH,1734,29823
KINO,PANA,1211,19226
KINO,GPCC,408,4681
KINO,SJOS,205,721
KINO,PLAC,1091,19787
KINO,HBHO,1418,20624
KINO,MESA,1137,23086
KINO,BEAC,1529,22645
KINO,LAMC,1231,26261
KINO,BPNC,1108,21300
KINO,PKVW,762,12531
KINO,WINF,1017,18250
KINO,AMMC,884,14412
KINO,VICT,933,20967
KINO,AGBP,991,20312
STAN,CSNC,1023,16755
STAN,HOAG,1202,24117
STAN,AGEN,798,8471
STAN,LPAL,1493,29190
STAN,EXTW,469,3225
STAN,PVIS,1810,35809
STAN,SCLE,2012,54542
STAN,GREE,1868,25283
STAN,GGMC,886,16698
STAN,HVCC,1268,25555
STAN,UCIM,1094,18805
STAN,MANO,740,11759
STAN,COVI,1654,39560
STAN,WAMC,977,10456
STAN,EDNA,872,16826
STAN,LHAB,2077,23521
STAN,PALM,1520,34531
STAN,HSOU,1077,25625
STAN,WAEC,937,10359
STAN,BVCC,1169,17700
STAN,TOWN,1000,20349
STAN,SCOA,2271,52110
STAN,CVSB,530,6137
STAN,LAKE,1651,37031
STAN,LPIH,1109,11998
STAN,TUSH,1025,24056
STAN,PACI,729,14102
STAN,BGSJ,1881,48433
STAN,HELP,540,4133
STAN,BGYL,1857,40138
STAN,COLL,839,20038
STAN,GGCH,648,10309
STAN,CMIS,1708,40376
STAN,KINB,1750,37797
STAN,KINO,1048,21701
STAN,STAN,0,0
STAN,KINW,488,3397
STAN,CVLH,1512,36311
STAN,SJUD,2000,25500
STAN,FPCC,1086,21585
STAN,ANHC,1013,11025
STAN,FLAG,1169,23199
STAN,CAPO,2073,55539
STAN,GORD,1532,31646
STAN,ATCC,883,9330
STAN,FVRH,741,12531
STAN,MISS,1784,44256
STAN,ROYL,1109,15977
STAN,LEIS,1547,29189
STAN,ACNC,909,10108
STAN,ALTA,921,16824
STAN,NNRC,1107,22814
STAN,IRVR,1220,27831
STAN,WINA,747,7989
STAN,NSUB,973,17223
STAN,ALAM,681,12487
STAN,CMSA,721,14857
STAN,CHAP,1119,24228
STAN,KNOT,858,9344
STAN,HBRI,1195,23437
STAN,OCMM,537,9853
STAN,HSUB,660,8236
STAN,CMCH,1524,32184
STAN,COCT,1005,15992
STAN,WLNT,1299,19288
STAN,SMMC,1587,36448
STAN,FOCC,945,18990
STAN,KAIA,1461,32524
STAN,RGNT,1182,24820
STAN,HVAL,658,9791
STAN,FREE,1592,35884
STAN,QUAK,697,7193
STAN,CARE,1159,23749
STAN,VIVA,1530,36197
STAN,SCRT,1149,26313
STAN,PREG,2036,22949
STAN,SNMR,1297,19164
STAN,EVER,1855,37239
STAN,NEWO,1376,26982
STAN,WMCS,1173,26316
STAN,ORRH,860,15443
STAN,SEAC,794,9641
STAN,WMCA,1361,26294
STAN,ELIZ,1892,37982
STAN,PSUP,1187,23446
STAN,CHOC,1041,19593
STAN,COAS,1086,18998
STAN,CVPL,1057,18835
STAN,TERR,1825,37080
STAN,CMLH,2235,25221
STAN,PANA,740,7938
STAN,GPCC,896,16613
STAN,SJOS,1140,19876
STAN,PLAC,1735,35365
STAN,HBHO,660,8236
STAN,MESA,1063,22331
STAN,BEAC,778,10134
STAN,LAMC,691,12266
STAN,BPNC,1004,11108
STAN,PKVW,1420,28109
STAN,WINF,1671,33827
STAN,AMMC,1534,29989
STAN,VICT,861,20212
STAN,AGBP,1498,15710
KINW,CSNC,815,10898
KINW,HOAG,1389,24907
KINW,AGEN,692,6788
KINW,LPAL,1287,23334
KINW,EXTW,71,248
KINW,PVIS,1603,29953
KINW,SCLE,2199,55331
KINW,GREE,1704,21208
KINW,GGMC,671,10842
KINW,HVCC,1058,19698
KINW,UCIM,872,12693
KINW,MANO,929,12549
KINW,ORRH,645,9586
KINW,WAMC,808,7723
KINW,EDNA,657,10970
KINW,LHAB,1896,21027
KINW,PALM,1708,35320
KINW,HSOU,989,20056
KINW,WAEC,804,7819
KINW,BVCC,955,11844
KINW,TOWN,787,14492
KINW,SCOA,2438,46141
KINW,CVSB,813,8976
KINW,LAKE,1836,37820
KINW,LPIH,1266,13268
KINW,TUSH,1145,20293
KINW,NNRC,1292,23603
KINW,BGSJ,2083,49223
KINW,HELP,73,199
KINW,BGYL,1652,34281
KINW,COLL,1027,20827
KINW,GGCH,415,3509
KINW,CMIS,1899,41165
KINW,KINB,1543,31940
KINW,KINO,837,15845
KINW,STAN,462,3425
KINW,KINW,0,0
KINW,CVLH,1701,37100
KINW,FPCC,875,15729
KINW,ANHC,792,8079
KINW,FLAG,1353,23988
KINW,CAPO,2279,56329
KINW,GORD,1324,25789
KINW,ATCC,899,8788
KINW,FVRH,930,13321
KINW,MISS,1973,45046
KINW,ROYL,1300,16766
KINW,LEIS,1343,23332
KINW,ACNC,779,7799
KINW,ALTA,706,10968
KINW,PACI,513,8245
KINW,IRVR,1409,28620
KINW,WINA,704,7277
KINW,NSUB,1161,18012
KINW,ALAM,827,15594
KINW,PLAC,1541,29508
KINW,CHAP,910,18371
KINW,KNOT,871,8803
KINW,HBHO,818,7489
KINW,HBRI,973,17581
KINW,OCMM,726,10642
KINW,MESA,1253,23120
KINW,CMCH,1294,22693
KINW,COCT,791,10135
KINW,WLNT,1085,13431
KINW,SMMC,1779,37238
KINW,FOCC,733,13133
KINW,KAIA,1253,26668
KINW,RGNT,1359,24675
KINW,HVAL,855,7815
KINW,FREE,1782,36673
KINW,QUAK,486,4247
KINW,CARE,947,17892
KINW,VIVA,1719,36986
KINW,SCRT,1025,18181
KINW,PREG,1855,20454
KINW,SNMR,1082,13307
KINW,EVER,1649,31382
KINW,NEWO,1165,21126
KINW,WMCS,989,19305
KINW,COVI,1841,40350
KINW,SEAC,951,9017
KINW,WMCA,1152,20438
KINW,ELIZ,1687,32125
KINW,PSUP,1371,24235
KINW,CHOC,829,13737
KINW,COAS,1283,19788
KINW,CVPL,1254,19624
KINW,TERR,1619,31223
KINW,CMLH,2055,22726
KINW,PANA,708,7328
KINW,GPCC,681,10757
KINW,SJOS,928,14019
KINW,CMSA,913,15646
KINW,SJUD,1742,30661
KINW,HSUB,818,7489
KINW,BEAC,929,9510
KINW,LAMC,836,15367
KINW,BPNC,865,8995
KINW,PKVW,1212,22252
KINW,WINF,1467,27971
KINW,AMMC,1334,24133
KINW,VICT,1049,21002
KINW,AGBP,1312,13215
CVLH,CSNC,1627,30846
CVLH,HOAG,1459,29133
CVLH,AGEN,2167,44100
CVLH,LPAL,1731,36205
CVLH,EXTW,1675,35520
CVLH,PVIS,2050,42865
CVLH,SCLE,1037,22643
CVLH,GREE,2127,44695
CVLH,GGMC,1422,29976
CVLH,HVCC,1503,32570
CVLH,UCIM,1333,28166
CVLH,MANO,1432,27177
CVLH,COVI,730,7971
CVLH,WAMC,2086,44858
CVLH,EDNA,1549,30866
CVLH,LHAB,2469,50716
CVLH,PALM,409,2939
CVLH,HSOU,982,21203
CVLH,WAEC,2124,45172
CVLH,BVCC,1841,37960
CVLH,TOWN,1282,26068
CVLH,SCOA,1225,17133
CVLH,CVSB,1931,42588
CVLH,LAKE,720,6340
CVLH,LPIH,2004,46147
CVLH,TUSH,1107,20192
CVLH,PACI,1477,31177
CVLH,BGSJ,921,16534
CVLH,HELP,1738,35901
CVLH,BGYL,1913,41699
CVLH,COLL,1097,25054
CVLH,GGCH,1704,36629
CVLH,CMIS,604,6332
CVLH,KINB,1990,44852
CVLH,KINO,1183,27340
CVLH,STAN,1579,37037
CVLH,KINW,1760,36021
CVLH,CVLH,0,0
CVLH,SJUD,2189,43573
CVLH,FPCC,1235,24724
CVLH,ANHC,2062,44714
CVLH,FLAG,1423,28215
CVLH,CAPO,1118,23641
CVLH,GORD,1771,38701
CVLH,ATCC,2097,45602
CVLH,FVRH,1318,28058
CVLH,MISS,679,10212
CVLH,ROYL,1340,23848
CVLH,LEIS,1787,36204
CVLH,ACNC,2117,45234
CVLH,ALTA,1457,30102
CVLH,NNRC,1361,27830
CVLH,IRVR,677,10835
CVLH,WINA,2156,44440
CVLH,NSUB,1222,26862
CVLH,ALAM,1970,47862
CVLH,CMSA,1141,23776
CVLH,CHAP,1171,25790
CVLH,KNOT,2071,45355
CVLH,HBRI,1365,27076
CVLH,OCMM,1300,28814
CVLH,HSUB,1578,31390
CVLH,CMCH,1360,24869
CVLH,COCT,1822,33372
CVLH,WLNT,1646,33384
CVLH,SMMC,33,127
CVLH,FOCC,1260,27756
CVLH,KAIA,1514,34086
CVLH,RGNT,1023,17317
CVLH,HVAL,1548,31216
CVLH,FREE,338,3177
CVLH,QUAK,1882,40331
CVLH,CARE,1173,23057
CVLH,VIVA,170,765
CVLH,SCRT,1054,21891
CVLH,PREG,2428,50144
CVLH,SNMR,1680,36480
CVLH,EVER,2096,44294
CVLH,NEWO,1426,28544
CVLH,WMCS,1078,21894
CVLH,ORRH,1496,30488
CVLH,SEAC,1704,33158
CVLH,WMCA,1596,33309
CVLH,ELIZ,2133,45037
CVLH,PSUP,1441,28461
CVLH,CHOC,1249,27672
CVLH,COAS,1282,23331
CVLH,CVPL,1253,23168
CVLH,TERR,2066,44135
CVLH,CMLH,2628,52415
CVLH,PANA,2149,44389
CVLH,GPCC,1362,29583
CVLH,SJOS,1427,26568
CVLH,PLAC,1916,37707
CVLH,HBHO,1578,31390
CVLH,MESA,1323,27347
CVLH,BEAC,1667,33643
CVLH,LAMC,1979,47635
CVLH,BPNC,2002,43892
CVLH,PKVW,1659,35164
CVLH,WINF,1913,40882
CVLH,AMMC,1778,37004
CVLH,VICT,1119,25228
CVLH,AGBP,1886,42904
FPCC,CSNC,726,8416
FPCC,HOAG,1072,20653
FPCC,AGEN,1266,21670
FPCC,LPAL,830,13775
FPCC,EXTW,902,16830
FPCC,PVIS,1148,20435
FPCC,SCLE,1677,44280
FPCC,GREE,1226,22265
FPCC,GGMC,521,7546
FPCC,HVCC,602,10140
FPCC,UCIM,432,5736
FPCC,MANO,1161,10397
FPCC,ORRH,595,8058
FPCC,WAMC,1185,22428
FPCC,EDNA,615,4759
FPCC,LHAB,1568,28286
FPCC,PALM,1092,23245
FPCC,HSOU,391,4041
FPCC,WAEC,1223,22742
FPCC,BVCC,940,15530
FPCC,TOWN,381,3639
FPCC,SCOA,1989,43039
FPCC,CVSB,1273,25609
FPCC,LAKE,1183,24663
FPCC,LPIH,1103,23718
FPCC,TUSH,443,5898
FPCC,NNRC,974,19350
FPCC,BGSJ,1561,38172
FPCC,HELP,903,16793
FPCC,BGYL,1323,24853
FPCC,COLL,710,16574
FPCC,GGCH,803,14199
FPCC,CMIS,1244,27969
FPCC,KINB,1089,22422
FPCC,KINO,490,4295
FPCC,STAN,1160,20446
FPCC,KINW,900,16774
FPCC,CVLH,1046,23904
FPCC,FPCC,0,0
FPCC,ANHC,1161,22284
FPCC,FLAG,1036,19735
FPCC,CAPO,1758,45278
FPCC,GORD,870,16272
FPCC,ATCC,1195,23172
FPCC,FVRH,952,19637
FPCC,MISS,1318,31850
FPCC,ROYL,775,6303
FPCC,LEIS,886,13774
FPCC,ACNC,1216,22804
FPCC,ALTA,555,7672
FPCC,PACI,576,8748
FPCC,IRVR,869,16752
FPCC,WINA,1280,21723
FPCC,NSUB,835,18383
FPCC,ALAM,1275,28960
FPCC,PLAC,1086,19990
FPCC,CHAP,602,7163
FPCC,KNOT,1170,22926
FPCC,HBHO,1212,22968
FPCC,HBRI,716,5954
FPCC,OCMM,934,20393
FPCC,MESA,936,18867
FPCC,CMCH,823,8936
FPCC,COCT,920,10943
FPCC,WLNT,745,10954
FPCC,SMMC,1124,24042
FPCC,FOCC,359,5326
FPCC,KAIA,945,15459
FPCC,RGNT,970,18411
FPCC,HVAL,1183,22794
FPCC,FREE,1129,23516
FPCC,QUAK,981,17901
FPCC,CARE,439,3667
FPCC,VIVA,1064,23791
FPCC,SCRT,323,3786
FPCC,PREG,1527,27714
FPCC,SNMR,779,14050
FPCC,EVER,1194,21864
FPCC,NEWO,857,9917
FPCC,WMCS,409,3711
FPCC,COVI,1550,32029
FPCC,SEAC,1338,24737
FPCC,WMCA,695,10879
FPCC,ELIZ,1232,22607
FPCC,PSUP,1054,19982
FPCC,CHOC,428,3856
FPCC,COAS,879,7080
FPCC,CVPL,893,7325
FPCC,TERR,1165,21706
FPCC,CMLH,1727,29985
FPCC,PANA,1265,21699
FPCC,GPCC,461,7153
FPCC,SJOS,525,4138
FPCC,CMSA,775,15355
FPCC,SJUD,1287,21143
FPCC,HSUB,1212,22968
FPCC,BEAC,1301,25222
FPCC,LAMC,1284,28733
FPCC,BPNC,1100,21462
FPCC,PKVW,758,12734
FPCC,WINF,1012,18453
FPCC,AMMC,877,14574
FPCC,VICT,732,16748
FPCC,AGBP,984,20475
ANHC,CSNC,1041,11167
ANHC,HOAG,1975,30359
ANHC,AGEN,258,2417
ANHC,LPAL,844,8341
ANHC,EXTW,771,7683
ANHC,PVIS,1300,16423
ANHC,SCLE,2728,63984
ANHC,GREE,1082,14070
ANHC,GGMC,1108,16186
ANHC,HVCC,875,8592
ANHC,UCIM,1004,16113
ANHC,MANO,1461,18442
ANHC,COVI,2427,45802
ANHC,WAMC,70,246
ANHC,EDNA,1094,16314
ANHC,LHAB,1274,13889
ANHC,PALM,2142,42949
ANHC,HSOU,1425,25399
ANHC,WAEC,108,560
ANHC,BVCC,743,6909
ANHC,TOWN,1224,19836
ANHC,SCOA,3025,51593
ANHC,CVSB,1189,16509
ANHC,LAKE,2234,44367
ANHC,LPIH,676,6844
ANHC,TUSH,1494,25602
ANHC,PACI,950,13589
ANHC,BGSJ,2612,57876
ANHC,HELP,772,7646
ANHC,BGYL,1607,29807
ANHC,COLL,1613,26280
ANHC,GGCH,795,8014
ANHC,CMIS,2294,47673
ANHC,KINB,1375,25694
ANHC,KINO,1274,21188
ANHC,STAN,956,10590
ANHC,KINW,768,7627
ANHC,CVLH,2096,43608
ANHC,SJUD,1222,14287
ANHC,FPCC,1223,21038
ANHC,ANHC,0,0
ANHC,FLAG,1939,29440
ANHC,CAPO,2808,64982
ANHC,GORD,1156,19544
ANHC,ATCC,297,2529
ANHC,FVRH,1437,17862
ANHC,MISS,2369,51554
ANHC,ROYL,1838,24450
ANHC,LEIS,922,8602
ANHC,ACNC,101,622
ANHC,ALTA,1143,16312
ANHC,NNRC,1878,29055
ANHC,IRVR,1920,36456
ANHC,WINA,239,2519
ANHC,NSUB,1747,23464
ANHC,ALAM,864,9328
ANHC,CMSA,1499,21098
ANHC,CHAP,1347,23715
ANHC,KNOT,269,2544
ANHC,HBRI,1410,22925
ANHC,OCMM,1313,16094
ANHC,HSUB,1339,13950
ANHC,CMCH,1731,28037
ANHC,COCT,835,8470
ANHC,WLNT,749,6883
ANHC,SMMC,2174,43746
ANHC,FOCC,1087,18662
ANHC,KAIA,1208,22193
ANHC,RGNT,1945,30127
ANHC,HVAL,1377,14276
ANHC,FREE,2179,43220
ANHC,QUAK,527,5197
ANHC,CARE,1384,23236
ANHC,VIVA,2115,43495
ANHC,SCRT,1374,23490
ANHC,PREG,1233,13316
ANHC,SNMR,571,4960
ANHC,EVER,1285,16251
ANHC,NEWO,1601,26470
ANHC,WMCS,1430,23964
ANHC,ORRH,1081,14930
ANHC,SEAC,1473,15477
ANHC,WMCA,975,9582
ANHC,ELIZ,1211,15276
ANHC,PSUP,1957,29687
ANHC,CHOC,1182,19265
ANHC,COAS,1853,24519
ANHC,CVPL,1840,25077
ANHC,TERR,1256,16092
ANHC,CMLH,1433,15588
ANHC,PANA,243,2571
ANHC,GPCC,1118,16100
ANHC,SJOS,1281,19548
ANHC,PLAC,1372,23262
ANHC,HBHO,1339,13950
ANHC,MESA,1840,28573
ANHC,BEAC,1451,15971
ANHC,LAMC,908,9654
ANHC,BPNC,278,2614
ANHC,PKVW,1031,10044
ANHC,WINF,1015,13146
ANHC,AMMC,874,8202
ANHC,VICT,1636,26454
ANHC,AGBP,690,6077
FLAG,CSNC,1582,26456
FLAG,HOAG,213,1014
FLAG,AGEN,1830,31629
FLAG,LPAL,1686,31815
FLAG,EXTW,1298,22227
FLAG,PVIS,2004,38474
FLAG,SCLE,1819,44206
FLAG,GREE,2081,40304
FLAG,GGMC,1376,25586
FLAG,HVCC,1457,28180
FLAG,UCIM,1288,23776
FLAG,MANO,1051,13875
FLAG,ORRH,1451,26098
FLAG,WAMC,1942,29245
FLAG,EDNA,1478,18059
FLAG,LHAB,2424,46326
FLAG,PALM,1387,25836
FLAG,HSOU,930,16874
FLAG,WAEC,1938,29341
FLAG,BVCC,1796,33570
FLAG,TOWN,1237,21678
FLAG,SCOA,2089,24477
FLAG,CVSB,1553,29295
FLAG,LAKE,1515,28336
FLAG,LPIH,1959,41757
FLAG,TUSH,901,15305
FLAG,NNRC,141,905
FLAG,BGSJ,1704,38098
FLAG,HELP,1361,22608
FLAG,BGYL,1863,37368
FLAG,COLL,458,3841
FLAG,GGCH,1493,22717
FLAG,CMIS,1577,31681
FLAG,KINB,1945,40462
FLAG,KINO,1132,23009
FLAG,STAN,1201,23743
FLAG,KINW,1382,22727
FLAG,CVLH,1379,27616
FLAG,FPCC,1190,20334
FLAG,ANHC,1926,29600
FLAG,FLAG,0,0
FLAG,CAPO,1900,45204
FLAG,GORD,1725,34311
FLAG,ATCC,1917,32488
FLAG,FVRH,940,14765
FLAG,MISS,1650,33095
FLAG,ROYL,1051,12307
FLAG,LEIS,1742,31813
FLAG,ACNC,1913,29321
FLAG,ALTA,1411,25712
FLAG,PACI,1432,26787
FLAG,IRVR,1087,19136
FLAG,WINA,1778,31147
FLAG,NSUB,419,2893
FLAG,ALAM,1592,34569
FLAG,PLAC,1865,33376
FLAG,CHAP,1121,21459
FLAG,KNOT,1889,32502
FLAG,HBHO,1129,13323
FLAG,HBRI,1315,22746
FLAG,OCMM,1015,11695
FLAG,MESA,311,1818
FLAG,CMCH,1377,23433
FLAG,COCT,1776,28982
FLAG,WLNT,1600,28993
FLAG,SMMC,1457,27754
FLAG,FOCC,1215,23366
FLAG,KAIA,1464,29755
FLAG,RGNT,979,13551
FLAG,HVAL,1167,13649
FLAG,FREE,1460,27189
FLAG,QUAK,1620,25769
FLAG,CARE,1122,18727
FLAG,VIVA,1398,27502
FLAG,SCRT,1002,17561
FLAG,PREG,2383,45753
FLAG,SNMR,1635,32090
FLAG,EVER,2050,39904
FLAG,NEWO,1375,24213
FLAG,WMCS,1026,17565
FLAG,COVI,1461,29225
FLAG,SEAC,1001,11498
FLAG,WMCA,1551,28919
FLAG,ELIZ,2088,40647
FLAG,PSUP,138,675
FLAG,CHOC,1198,23342
FLAG,COAS,999,11796
FLAG,CVPL,970,11633
FLAG,TERR,2020,39745
FLAG,CMLH,2583,48025
FLAG,PANA,1772,31096
FLAG,GPCC,1317,25193
FLAG,SJOS,1344,23740
FLAG,CMSA,763,10513
FLAG,SJUD,2143,39183
FLAG,HSUB,1129,13323
FLAG,BEAC,964,11354
FLAG,LAMC,1601,34342
FLAG,BPNC,1956,39502
FLAG,PKVW,1613,30774
FLAG,WINF,1896,38714
FLAG,AMMC,1733,32614
FLAG,VICT,480,4015
FLAG,AGBP,1840,38514
CAPO,CSNC,2334,52359
